-0.012490000000000001,0.0019200000000000003
-0.012480000000000002,0.00184
-0.012470000000000002,0.0019200000000000003
-0.012460000000000002,0.00152
-0.012450000000000003,0.0019200000000000003
-0.012440000000000003,0.0016
-0.012430000000000004,0.00152
-0.012420000000000004,0.0020800000000000003
-0.012410000000000004,0.00136
-0.012400000000000005,0.0019200000000000003
-0.012390000000000005,0.00168
-0.012380000000000006,0.00152
-0.012370000000000006,0.0012000000000000001
-0.012360000000000006,0.00176
-0.012350000000000007,0.002
-0.012340000000000007,0.00176
-0.012330000000000008,0.00152
-0.012320000000000008,0.00152
-0.012310000000000008,0.00136
-0.012300000000000009,0.00152
-0.01229000000000001,0.0010400000000000001
-0.01228000000000001,0.00136
-0.01227000000000001,0.00136
-0.01226000000000001,0.00088
-0.012250000000000011,0.0016
-0.012240000000000011,0.00136
-0.012230000000000012,0.0016
-0.012220000000000012,0.00152
-0.012210000000000013,0.0011200000000000001
-0.012200000000000013,0.00128
-0.012190000000000013,0.0010400000000000001
-0.012180000000000014,0.0010400000000000001
-0.012170000000000014,0.0010400000000000001
-0.012160000000000015,0.00168
-0.012150000000000015,0.0010400000000000001
-0.012140000000000015,0.00136
-0.012130000000000016,0.0009600000000000001
-0.012120000000000016,0.0011200000000000001
-0.012110000000000017,0.0016
-0.012100000000000017,0.00136
-0.012090000000000017,0.0009600000000000001
-0.012080000000000018,0.0011200000000000001
-0.012070000000000018,0.0009600000000000001
-0.012060000000000019,0.00088
-0.012050000000000019,0.00136
-0.01204000000000002,0.00128
-0.01203000000000002,0.00072
-0.01202000000000002,0.00168
-0.01201000000000002,0.0011200000000000001
-0.012000000000000021,0.0010400000000000001
-0.011990000000000021,0.0011200000000000001
-0.011980000000000022,0.0011200000000000001
-0.011970000000000022,0.0011200000000000001
-0.011960000000000023,0.0012000000000000001
-0.011950000000000023,0.00088
-0.011940000000000024,0.00128
-0.011930000000000024,0.00048000000000000007
-0.011920000000000024,0.0012000000000000001
-0.011910000000000025,0.00168
-0.011900000000000025,0.0011200000000000001
-0.011890000000000026,0.0008
-0.011880000000000026,0.0008
-0.011870000000000026,0.0008
-0.011860000000000027,0.0009600000000000001
-0.011850000000000027,0.0008
-0.011840000000000028,0.00088
-0.011830000000000028,0.0011200000000000001
